,Time,Title,Link
2869,2019-10-09,收评：沪指收涨0.39% 权重股护盘科技股回暖,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezuev0983423.shtml
2870,2019-10-09,沪指低开高走 收涨0.39%,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezuev0982336.shtml
2871,2019-10-09,收评：沪指探底回升涨0.39% 科技股集体回暖,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezuev0981564.shtml
2872,2019-10-09,物流板块集体走强 顺丰控股涨超6%,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezuev0977860.shtml
2873,2019-10-09,收评：两市震荡沪指收涨0.4% 物流板块领涨,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezuev0977506.shtml
2874,2019-10-09,三季报业绩预增股掀起涨停潮 多股涨停,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezzrr1019303.shtml
2875,,财经博客,http://blog.sina.com.cn/lm/finance/
2876,,股票博客,http://blog.sina.com.cn/lm/stock/
2877,2019-10-09,医药股午后拉升 海正药业等涨幅明显,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezuev0971895.shtml
2878,2019-10-09,创业板指午后拉升翻红,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezuev0966806.shtml
2879,2019-10-09,芯片概念股午后异动拉升 江化微等涨停,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezuev0966004.shtml
2880,2019-10-09,快讯：午后三大股指翻红沪指涨0.21% 光刻胶概念领涨,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezuev0964945.shtml
2881,2019-10-09,稀土永磁概念午后拉升 金力永磁涨停,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezzrr1003995.shtml
2882,2019-10-09,快讯：午后两市回暖沪指翻红涨0.06% 银行股领涨,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezzrr1001844.shtml
2883,2019-10-09,沪指小幅震荡 半日收跌0.14%,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezzrr0987898.shtml
2884,2019-10-09,午评：沪指震荡跌0.14% 银行地产集体走强,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezzrr0983675.shtml
2885,2019-10-09,午评：沪指跌0.14% 业绩预增股受青睐,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezuev0939181.shtml
2886,2019-10-09,午评：两市震荡沪指跌0.14% 银行板块领涨,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezzrr0978439.shtml
2887,2019-10-09,银行股持续拉升 青农商行等涨超6%,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezuev0925777.shtml
2888,2019-10-09,地产股持续拉升 金地集团大涨逾7%,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezzrr0968553.shtml
2889,2019-10-09,银行股盘中集体冲高 常熟银行涨近5%,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezzrr0961063.shtml
2890,2019-10-09,地产股集体走强 金地集团涨超4%,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezzrr0960428.shtml
2891,2019-10-09,白酒股集体调整 舍得酒业等跌逾2%,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezuev0916309.shtml
2892,2019-10-09,银行地产等权重板块发力 沪指盘中翻红,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezzrr0959422.shtml
2893,2019-10-09,快讯：沪指翻红涨0.02% 半导体及元件板块领涨,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezzrr0958120.shtml
2894,2019-10-09,稀土永磁概念拉升 金力永磁涨逾7%,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezuev0911533.shtml
2895,2019-10-09,快讯：沪指跌破2900点位 数字货币跌幅居前,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezzrr0951633.shtml
2896,2019-10-09,体育概念逆市走强 浔兴股份等多股涨停,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezuev0907973.shtml
2897,2019-10-09,A股三大股指集体低开 贵金属板块逆势走强,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezzrr0949824.shtml
2898,2019-10-09,开盘：两市低开沪指跌0.39% 视听器材板块领涨,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezuev0903152.shtml
2899,2019-10-09,预计后市继续维持震荡格局,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezuev0901266.shtml
2900,2019-10-09,市场仍然欠缺系统性反转机会,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezuev0900525.shtml
2901,2019-10-09,对四季度不悲观 在2900点市场机会大于风险,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezuev0898543.shtml
2902,2019-10-09,沪指继续围绕2900点震荡整理的可能性较大,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezuev0897607.shtml
2903,2019-10-09,继续关注绩优蓝筹 静待价值风格回归,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezzrr0940294.shtml
2904,2019-10-09,后期市场以中性但不过分悲观的思路应对,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezzrr0938867.shtml
2905,2019-10-09,目前少动多看 维持谨慎观望,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezzrr0938579.shtml
2906,2019-10-09,纽约股市三大股指8日下跌,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezzrr0937753.shtml
2907,2019-10-09,权重蓝筹股领涨 A股三大股指宽幅震荡,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezzrr0937191.shtml
2908,2019-10-09,10月开门红沪指涨0.29% 科技股重挫,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezzrr0928964.shtml
2909,2019-10-09,道达投资手记：科技股遭遇“黑天鹅” 后市需谨慎,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezuev0861025.shtml
2910,2019-10-09,郑眼看盘：白马股走强 科技股普跌,https://finance.sina.com.cn/stock/jsy/2019-10-09/doc-iicezuev0860982.shtml
2911,,信心重塑是漫长的过程,http://blog.sina.com.cn/s/blog_3fae44030102z0p4.html?tj=fina
2912,,节后开门反弹 技术意义更浓,http://blog.sina.com.cn/s/blog_467003fa0102yw9w.html?tj=fina
2913,,股指弱势窄幅整理 概念炒作轮番表演,http://blog.sina.com.cn/s/blog_b0b5b4520102z4bp.html?tj=fina
2914,,后市大盘最重要的事,http://blog.sina.com.cn/s/blog_66260d420102z0dr.html?tj=fina
2915,,没有理由不进场 当下是最佳时机,http://blog.sina.com.cn/s/blog_9b6e20810102zzlq.html?tj=fina
2916,,指数冲高回来 何时才有大力度反弹,http://blog.sina.com.cn/s/blog_61accd560102zas8.html?tj=fina
2917,2019-10-08,北向资金净流入17.99亿元,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezzrr0802826.shtml
2918,2019-10-08,收评：沪指冲高回落涨0.29% 农业股走强,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0759388.shtml
2919,2019-10-08,收评：两市分化沪指涨0.3% 数字货币板块领涨,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezzrr0795579.shtml
2920,2019-10-08,北向资金净流入超20亿元,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezzrr0792530.shtml
2921,2019-10-08,高价科技股跌势扩大 卓胜微跌停,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0748261.shtml
2922,,财经博客,http://blog.sina.com.cn/lm/finance/
2923,,股票博客,http://blog.sina.com.cn/lm/stock/
2924,2019-10-08,高价科技股跌势扩大 卓胜微跌停,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0748261.shtml
2925,2019-10-08,芯片股午后走弱 卓胜微跌超9%,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0745111.shtml
2926,2019-10-08,影视股集体走弱 北京文化跌超9%,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0738947.shtml
2927,2019-10-08,生物育种板块异动 万向德农涨逾7%,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezzrr0780707.shtml
2928,2019-10-08,地产股午后继续走高 保利地产大涨逾7%,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0727824.shtml
2929,2019-10-08,快讯：午后两市震荡走弱创指跌0.05% 数字货币股领涨,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0726999.shtml
2930,2019-10-08,快讯：午后两市震荡走弱沪指涨0.65% 数字货币股领涨,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0726362.shtml
2931,2019-10-08,三大指数上涨 题材板块全面活跃,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0724766.shtml
2932,2019-10-08,两市震荡走高 建筑材料板块涨幅居前,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0705766.shtml
2933,2019-10-08,午评：沪指涨0.84% 权重题材联袂走强,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0703273.shtml
2934,2019-10-08,数字货币概念再度活跃 广电运通等涨停,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezzrr0743053.shtml
2935,2019-10-08,午评：两市分化沪指涨0.84% 数字货币板块领涨,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezzrr0742278.shtml
2936,2019-10-08,银行板块持续发力 平安银行创历史新高,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0694289.shtml
2937,2019-10-08,水泥建材板块持续表现 上峰水泥涨逾8%,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0693589.shtml
2938,2019-10-08,酿酒板块集体走强 泸州老窖涨超4%,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezzrr0735609.shtml
2939,2019-10-08,稀土永磁板块异动 金力永磁等拉升明显,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezzrr0727624.shtml
2940,2019-10-08,快讯：两市震荡走高沪指涨0.57% 数字货币板块领涨,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezzrr0721778.shtml
2941,2019-10-08,国产软件板块拉升 诚迈科技涨停,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0678509.shtml
2942,2019-10-08,风电股集体大涨 金风科技涨超6%,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezzrr0721126.shtml
2943,2019-10-08,科创板个股多数下挫 传音控股跌近12%,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0677554.shtml
2944,2019-10-08,5G概念股表现活跃 华脉科技等2股涨停,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0677002.shtml
2945,2019-10-08,快讯：深成指涨逾1%沪指涨0.60% 数字货币板块领涨,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezzrr0718612.shtml
2946,2019-10-08,影视板块大跌 上海电影跌停,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezzrr0715962.shtml
2947,2019-10-08,医药白酒等消费板块走强,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0672449.shtml
2948,2019-10-08,工业大麻概念早盘集体拉升 3股涨停,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezzrr0715070.shtml
2949,2019-10-08,航空工业整合平台股权 相关个股走强,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezzrr0714136.shtml
2950,2019-10-08,猪肉股早盘走强 天邦股份涨超4%,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0670500.shtml
2951,2019-10-08,节后首个交易日A股集体高开 猪肉股表现强势,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezzrr0710751.shtml
2952,2019-10-08,两市融资余额减少101.28亿元,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezzrr0709803.shtml
2953,2019-10-08,节后短期反弹可期 但缺乏持续上涨基础,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0665603.shtml
2954,2019-10-08,开盘：两市高开沪指涨0.02% 养殖业板块领涨,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezzrr0708118.shtml
2955,2019-10-08,沪指节后首个交易日上涨概率达到70%,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezzrr0707907.shtml
2956,2019-10-08,东吴证券：节后将确立方向 谨慎调仓布局,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0663159.shtml
2957,2019-10-08,安信证券：回归基本面 关注三季报,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezzrr0705621.shtml
2958,2019-10-08,市场情绪趋于理性 后市有待基本面验证,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0661611.shtml
2959,2019-10-08,纽约股市三大股指7日下跌,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0661140.shtml
2960,2019-10-08,券商看好四季度行情 关注科技金融大消费,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0647080.shtml
2961,2019-10-08,市场维持震荡格局 积极挖掘结构性机会,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezzrr0673556.shtml
2962,2019-10-08,郑眼看盘：利率趋松 A股环境改善,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezuev0622021.shtml
2963,2019-10-08,道达投资手记：美股上演“过山车” A股节后不悲观,https://finance.sina.com.cn/stock/jsy/2019-10-08/doc-iicezzrr0664965.shtml
2964,,把握明日低开带来的布局良机,http://blog.sina.com.cn/s/blog_66dd17cd0102yy7z.html?tj=fina
2965,,2019诺贝尔医学奖揭晓 A股市场开门红,http://blog.sina.com.cn/s/blog_4c8a693a0102yodu.html?tj=fina
2966,,A股惨烈国庆劫 监管层又补刀了,http://blog.sina.com.cn/s/blog_66dd17cd0102yy6i.html?tj=fina
2967,2019-09-30,9月份北向资金净流入652.98亿元,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezzrq9406388.shtml
2968,2019-09-30,沪指震荡收跌0.92% 养殖板块表现强势,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezueu9362971.shtml
2969,,财经博客,http://blog.sina.com.cn/lm/finance/
2970,,股票博客,http://blog.sina.com.cn/lm/stock/
2971,2019-09-30,收评：三大股指震荡走低沪指跌0.9% 猪肉股表现强势,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezzrq9396555.shtml
2972,2019-09-30,券商股盘中快速下跌,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezzrq9395933.shtml
2973,2019-09-30,快讯：两市反弹无力又下行沪指跌0.35% 消费电子领跌,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezzrq9385558.shtml
2974,2019-09-30,A股三大股指一度翻红 科技股有所反弹,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezzrq9380178.shtml
2975,2019-09-30,快讯：三大股指翻红沪指涨0.03% 猪肉板块领涨,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezzrq9377446.shtml
2976,2019-09-30,华金证券：国庆节后一周A股上涨概率较大,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezueu9330840.shtml
2977,2019-09-30,两市半日合计成交2059.69亿元,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezzrq9372961.shtml
2978,2019-09-30,两市早盘震荡走低 农林牧渔板块涨幅居前,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezzrq9362868.shtml
2979,2019-09-30,午评：沪指震荡跌0.4% 科创板个股集体大跌,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezueu9319797.shtml
2980,2019-09-30,影视股集体走弱 上海电影大跌9%,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezueu9311018.shtml
2981,2019-09-30,午评：三大股指震荡走低沪指跌0.4% 猪肉板块领涨,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezueu9308942.shtml
2982,2019-09-30,科创板个股集体大跌 乐鑫科技跌逾15%,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezueu9302196.shtml
2983,2019-09-30,猪肉股集体反弹 正邦科技等涨逾4%,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezueu9286994.shtml
2984,2019-09-30,科技股跌幅明显 虚拟现实板块跌幅居前,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezzrq9328521.shtml
2985,2019-09-30,数字货币概念集体拉升 数字认证大涨逾8%,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezzrq9328128.shtml
2986,2019-09-30,快讯：两市走低创指跌1% 数字货币板块活跃,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezzrq9327492.shtml
2987,2019-09-30,A股三大股指开盘涨跌不一 汽车股开盘大涨,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezzrq9321857.shtml
2988,2019-09-30,开盘：三大股指涨跌不一沪指跌0.14% 汽车板块活跃,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezueu9276865.shtml
2989,2019-09-30,无需纠结 十月行情可期,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezueu9274747.shtml
2990,2019-09-30,三季度政策加码支持机构投资者入市,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezueu9273483.shtml
2991,2019-09-30,逾六成私募表示持股过节 百亿级私募潜伏,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezueu9272719.shtml
2992,2019-09-30,两市融资余额减少47.49亿元,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezueu9271839.shtml
2993,2019-09-30,龙头公司大象起舞 价值投资聚焦新蓝筹,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezueu9271396.shtml
2994,2019-09-30,同股不同权是重大制度创新,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezueu9270105.shtml
2995,2019-09-30,四季度市场反弹概率较大,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezueu9269429.shtml
2996,2019-09-30,A股投资生态生变 高送转炒作悄然退潮,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezzrq9310781.shtml
2997,2019-09-30,建议投资者持股过节 静待节后反弹,https://finance.sina.com.cn/stock/jsy/2019-09-30/doc-iicezzrq9310226.shtml
2998,2019-09-30,北上资金9月已净流入超650亿 望再创新高,https://finance.sina.com.cn/roll/2019-09-30/doc-iicezzrq9280150.shtml
2999,,华为拯救A股,http://blog.sina.com.cn/s/blog_66dd17cd0102yy5m.html?tj=fina
3000,2019-09-27,收评：沪指涨0.11% 两市成交大幅萎缩,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezzrq8789523.shtml
3001,2019-09-27,收评：科技股回暖 创业板指涨1.46%,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezzrq8786891.shtml
3002,2019-09-27,收评：创指高开高走沪指震荡涨0.1% 语音技术股领涨,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezzrq8783095.shtml
3003,2019-09-27,看好A股市场四季度上涨机会,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezueu8740390.shtml
3004,2019-09-27,银行板块拉升 平安银行涨逾1%,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezzrq8774197.shtml
3005,2019-09-27,天风证券：十月可能有超跌反弹,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezzrq8766492.shtml
3006,2019-09-27,万和证券：节前市场保持震荡,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezueu8724702.shtml
3007,2019-09-27,科创板板块异动拉升 铂力特大涨13%,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezueu8723696.shtml
3008,2019-09-27,快讯：午后两市盘整沪指微跌0.03% 语音技术股领涨,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezueu8721393.shtml
3009,2019-09-27,沪指午间收平 创业板指涨逾1%,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezzrq8758388.shtml
3010,2019-09-27,创业板指高开高走涨逾1% 电子板块涨幅居前,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezzrq8756991.shtml
3011,2019-09-27,午评：创业板指涨1.18% 科技股回暖,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezzrq8740888.shtml
3012,2019-09-27,午评：创指高开高走沪指平收 语音技术板块领涨,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezueu8695003.shtml
3013,2019-09-27,消费电子股走强 歌尔股份等多股涨停,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezueu8690931.shtml
3014,2019-09-27,快讯：沪指翻红创指涨1.64% 消费电子股表现活跃,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezzrq8727207.shtml
3015,2019-09-27,沪指窄幅震荡 创业板涨1%,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezueu8683879.shtml
3016,,财经博客,http://blog.sina.com.cn/lm/finance/
3017,,股票博客,http://blog.sina.com.cn/lm/stock/
3018,2019-09-27,沪指窄幅震荡 创业板涨1%,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezueu8683879.shtml
3019,2019-09-27,银行股调整 光大银行宁波银行等跌逾2%,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezzrq8724027.shtml
3020,2019-09-27,快讯：两市分化创指涨逾1% 数字货币板块涨幅居前,https://finance.sina.com.cn/stock/gujiayidong/2019-09-27/doc-iicezueu8678221.shtml
3021,2019-09-27,智能音箱概念活跃 歌尔股份大涨6%,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezzrq8715038.shtml
3022,2019-09-27,白酒股快速下探 金种子酒跌6%,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezzrq8713984.shtml
3023,2019-09-27,快讯：养殖业板块走强 牧原股份涨逾6%,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezueu8673171.shtml
3024,2019-09-27,科技板块回暖 荣科科技安硕信息涨停,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezueu8672767.shtml
3025,2019-09-27,光刻胶概念快速上攻 江化微涨停,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezzrq8712898.shtml
3026,2019-09-27,开评：两市小幅高开 创业板指涨0.27%,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezzrq8710390.shtml
3027,2019-09-27,开盘：两市高开沪指涨0.01% 语音技术板块领涨,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezzrq8706119.shtml
3028,2019-09-27,核心资产逻辑不改 公募基金坚守消费龙头,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezzrq8703601.shtml
3029,2019-09-27,四大行业上市公司增持回购较为集中,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezzrq8702995.shtml
3030,2019-09-27,指数调整或是蓄势阶段 关注预高送转行情,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezzrq8701542.shtml
3031,2019-09-27,海通证券：市场关注回归基本面,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezueu8659772.shtml
3032,2019-09-27,沪市三季报时间表出炉 部分高增长公司披露较早,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezueu8658849.shtml
3033,2019-09-27,两市融资余额减少51.10亿元,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezueu8658300.shtml
3034,2019-09-27,热点概念全面回调 银行板块逆势拉升,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezueu8657672.shtml
3035,2019-09-27,纽约股市三大股指26日下跌,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezzrq8697960.shtml
3036,2019-09-27,估值洼地凸显 银行板块能攻善守,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezzrq8693676.shtml
3037,2019-09-27,市场调整蓄势 沪指两连阴考验2900点,https://finance.sina.com.cn/stock/jsy/2019-09-27/doc-iicezueu8644723.shtml
3038,2019-09-27,防御性个股无惧波动 逆市创新高,https://finance.sina.com.cn/roll/2019-09-27/doc-iicezueu8629777.shtml
3039,2019-09-27,郑眼看盘：银行续涨 科技续跌,https://finance.sina.com.cn/roll/2019-09-27/doc-iicezueu8628922.shtml
3040,2019-09-27,道达投资手记：银行板块突发利好 报复性反弹可期待,https://finance.sina.com.cn/roll/2019-09-27/doc-iicezueu8628925.shtml
3041,,抄底的英雄即将扣动扳机,http://blog.sina.com.cn/s/blog_832be25a010305n9.html?tj=fina
3042,,暴跌无可避免 但有人接货接到手软,http://blog.sina.com.cn/s/blog_a38947380102z00l.html?tj=fina
3043,,市场大跌是由此引导 结束也将由它,http://blog.sina.com.cn/s/blog_12c6e450d0102zadb.html?tj=fina
3044,,题材股全线重挫后或酝酿新的入场时机,http://blog.sina.com.cn/s/blog_9b6e20810102zzgo.html?tj=fina
3045,,百股跌停 离场还是抄底,http://blog.sina.com.cn/s/blog_4ab265670102z570.html?tj=fina
3046,,百股跌停带来的不是恐惧而是大机会,http://blog.sina.com.cn/s/blog_76ae3b080102yyfd.html?tj=fina
3047,2019-09-26,北向资金净流入24.99亿元 连续3日净流入,https://finance.sina.com.cn/stock/jsy/2019-09-26/doc-iicezzrq8578763.shtml
3048,2019-09-26,沪指高开低走收跌0.89% 银行板块表现活跃,https://finance.sina.com.cn/stock/jsy/2019-09-26/doc-iicezueu8534075.shtml
3049,2019-09-26,收评：沪指跌0.89% 百股跌停再现,https://finance.sina.com.cn/stock/jsy/2019-09-26/doc-iicezzrq8574971.shtml
3050,2019-09-26,收评：两市高开低走 创业板指跌2.92%,https://finance.sina.com.cn/stock/jsy/2019-09-26/doc-iicezzrq8574000.shtml
3051,2019-09-26,收评：三大股指高开低走沪指跌0.9% 银行板块强势,https://finance.sina.com.cn/stock/jsy/2019-09-26/doc-iicezueu8529606.shtml
3052,2019-09-26,金融科技板块午后反弹 汇金股份涨6%,https://finance.sina.com.cn/stock/jsy/2019-09-26/doc-iicezueu8514322.shtml
3053,2019-09-26,快讯：两市小幅回升沪指跌0.38% 银行板块逆势拉升,https://finance.sina.com.cn/stock/jsy/2019-09-26/doc-iicezzrq8552801.shtml
3054,2019-09-26,银行板块午后涨幅持续扩大,https://finance.sina.com.cn/stock/jsy/2019-09-26/doc-iicezzrq8549391.shtml
3055,2019-09-26,上午41只A股跌停 农林牧渔行业跌幅最大,https://finance.sina.com.cn/stock/jsy/2019-09-26/doc-iicezueu8486063.shtml
3056,2019-09-26,午评：创业板指跌2.66% 前期热点熄火,https://finance.sina.com.cn/stock/jsy/2019-09-26/doc-iicezueu8484275.shtml
3057,2019-09-26,午评：两市高开低走创指跌2.66% 猪肉板块领跌,https://finance.sina.com.cn/stock/jsy/2019-09-26/doc-iicezueu8482069.shtml
3058,2019-09-26,快讯：两市震荡下行创指跌逾2% 两市30余只个股跌停,https://finance.sina.com.cn/stock/jsy/2019-09-26/doc-iicezzrq8521266.shtml
3059,2019-09-26,科创板普跌 天奈科技航天宏图跌逾10%,https://finance.sina.com.cn/stock/jsy/2019-09-26/doc-iicezueu8477432.shtml
3060,2019-09-26,三大股指均下跌翻绿 创业板指跌逾1.7%,https://finance.sina.com.cn/stock/jsy/2019-09-26/doc-iicezzrq8512868.shtml
3061,2019-09-26,创业板跌逾1% 北向资金当日净流入逾10亿元,https://finance.sina.com.cn/stock/jsy/2019-09-26/doc-iicezueu8466033.shtml
